employee_id,leave_type,start,end,expected,source,outcome,breached,pass
SYN004317,ADO,2026-10-12,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004|BAL-003,true
SYN007629,PROF_DEV,2026-10-12,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-004,true
SYN006357,TOIL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN007830,ANNUAL,2026-10-12,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
SYN004686,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003566,PROF_DEV,2026-10-12,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN005720,PROF_DEV,2026-10-12,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004|COV-001|COV-005,true
SYN002473,ADO,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN008305,PROF_DEV,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN006712,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN008592,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001419,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001379,TOIL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN001147,TOIL,2026-10-12,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005665,ANNUAL,2026-10-12,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN008187,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009012,ANNUAL,2026-10-12,2026-10-19,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008568,LONG_SERVICE,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN004692,PROF_DEV,2026-10-12,2026-10-19,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN000740,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006659,ANNUAL,2026-10-12,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003101,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002908,ANNUAL,2026-10-12,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002177,TOIL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN001761,ANNUAL,2026-10-12,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN001903,ANNUAL,2026-10-12,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004134,ADO,2026-10-12,2026-10-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004,true
SYN002801,ANNUAL,2026-10-12,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005821,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005779,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008124,ANNUAL,2026-10-12,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000644,ANNUAL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004255,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN003701,LONG_SERVICE,2026-10-12,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN007361,ANNUAL,2026-10-12,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008161,TOIL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN008839,ADO,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|ELG-002|BAL-001,true
SYN004719,TOIL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN006134,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000103,PROF_DEV,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN004311,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005871,TOIL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN003897,ANNUAL,2026-10-12,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN006400,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006891,LONG_SERVICE,2026-10-12,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002|COV-002,false
SYN002772,ANNUAL,2026-10-12,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003646,PROF_DEV,2026-10-12,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN008778,TOIL,2026-10-12,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN001436,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009330,TOIL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000675,ANNUAL,2026-10-12,2027-01-31,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|ELG-001|ELG-002|BAL-003,true
SYN004407,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005321,ANNUAL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008074,ANNUAL,2026-10-12,2026-10-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002333,PROF_DEV,2026-10-12,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN001192,TOIL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN004473,PROF_DEV,2026-10-12,2026-10-19,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-004,true
SYN006206,ANNUAL,2026-10-12,2026-10-20,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|COV-002,false
SYN004409,ANNUAL,2026-10-12,2026-10-19,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007279,LONG_SERVICE,2026-10-12,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN002461,ANNUAL,2026-10-12,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-001,false
SYN006198,TOIL,2026-10-12,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003583,TOIL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN006421,ANNUAL,2026-10-12,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN008908,TOIL,2026-10-12,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006788,ANNUAL,2026-10-12,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN008261,LONG_SERVICE,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN005932,TOIL,2026-10-12,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN006350,ANNUAL,2026-10-12,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006802,ANNUAL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005423,ANNUAL,2026-10-12,2026-10-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-003,false
SYN008623,ANNUAL,2026-10-12,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008993,PROF_DEV,2026-10-12,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN002206,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004584,ANNUAL,2026-10-12,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003907,ANNUAL,2026-10-12,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000496,ANNUAL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001697,TOIL,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-003,true
SYN004316,ANNUAL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000426,PROF_DEV,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004|COV-001,true
SYN000294,LONG_SERVICE,2026-10-12,2026-11-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN000832,ANNUAL,2026-10-12,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006942,ANNUAL,2026-10-12,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003523,ADO,2026-10-12,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN008678,ANNUAL,2026-10-12,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002345,LONG_SERVICE,2026-10-12,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002,true
SYN006741,TOIL,2026-10-12,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN002675,ANNUAL,2026-10-12,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003345,LONG_SERVICE,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN005871,ANNUAL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008270,TOIL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN004004,ADO,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006802,ANNUAL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005253,ANNUAL,2026-10-13,2026-10-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN001192,ANNUAL,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007389,ANNUAL,2026-10-13,2026-10-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003651,ANNUAL,2026-10-13,2026-10-20,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN006652,ANNUAL,2026-10-13,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-003,true
SYN008218,TOIL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN000058,ANNUAL,2026-10-13,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN001130,LONG_SERVICE,2026-10-13,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN004202,ANNUAL,2026-10-13,2026-11-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002177,ANNUAL,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004708,LONG_SERVICE,2026-10-13,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|ELG-003|BAL-001|NOT-002,true
SYN002129,ANNUAL,2026-10-13,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001771,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN004531,ANNUAL,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006780,ANNUAL,2026-10-13,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008161,ANNUAL,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005857,LONG_SERVICE,2026-10-13,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|ELG-003|BAL-001|NOT-002,true
SYN006809,ADO,2026-10-13,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|BAL-001,true
SYN000247,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004|COV-001,true
SYN004097,ANNUAL,2026-10-13,2026-11-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,COV-001,false
SYN007089,ADO,2026-10-13,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007782,ANNUAL,2026-10-13,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000253,ANNUAL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003911,ANNUAL,2026-10-13,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004183,PROF_DEV,2026-10-13,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN004225,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN001258,ANNUAL,2026-10-13,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000868,ANNUAL,2026-10-13,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006069,PROF_DEV,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN000205,ANNUAL,2026-10-13,2026-10-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005794,ANNUAL,2026-10-13,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007393,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN000618,TOIL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004777,ANNUAL,2026-10-13,2026-10-17,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004509,ANNUAL,2026-10-13,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003583,ANNUAL,2026-10-13,2026-10-19,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007751,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN004437,ANNUAL,2026-10-13,2026-10-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001357,ANNUAL,2026-10-13,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002344,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004|COV-001,true
SYN006818,ANNUAL,2026-10-13,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN003846,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN002947,ANNUAL,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000481,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN007671,ANNUAL,2026-10-13,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005359,LONG_SERVICE,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN004339,PROF_DEV,2026-10-13,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN002564,TOIL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003455,LONG_SERVICE,2026-10-13,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002,true
SYN007650,ANNUAL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001625,ANNUAL,2026-10-13,2027-01-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|BAL-003|COV-001,false
SYN007522,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004|COV-001,true
SYN004239,PROF_DEV,2026-10-13,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN004719,PROF_DEV,2026-10-13,2026-10-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN001697,ANNUAL,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000355,ANNUAL,2026-10-13,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006795,PROF_DEV,2026-10-13,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-004,true
SYN009437,PROF_DEV,2026-10-13,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN008851,ANNUAL,2026-10-13,2026-10-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006527,ANNUAL,2026-10-13,2026-10-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007817,ANNUAL,2026-10-13,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006357,LONG_SERVICE,2026-10-13,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN008999,ANNUAL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-001,true
SYN005805,ANNUAL,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007917,PROF_DEV,2026-10-13,2026-10-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN007297,ANNUAL,2026-10-13,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004537,ANNUAL,2026-10-14,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007109,ANNUAL,2026-10-14,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003838,ANNUAL,2026-10-14,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002973,TOIL,2026-10-14,2026-10-17,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN007767,ANNUAL,2026-10-14,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN001462,PROF_DEV,2026-10-14,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN007862,PROF_DEV,2026-10-14,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN007074,ANNUAL,2026-10-14,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005041,ANNUAL,2026-10-14,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-001,true
SYN000307,ANNUAL,2026-10-14,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009131,ANNUAL,2026-10-14,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007138,PROF_DEV,2026-10-14,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN006749,ANNUAL,2026-10-14,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN008397,TOIL,2026-10-14,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007551,ANNUAL,2026-10-14,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007573,ANNUAL,2026-10-14,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001703,ANNUAL,2026-10-14,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN004287,PROF_DEV,2026-10-14,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001|NOT-004,true
SYN003076,ANNUAL,2026-10-14,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002852,PROF_DEV,2026-10-14,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN007291,LONG_SERVICE,2026-10-14,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|ELG-003|BAL-001|NOT-002,true
SYN007650,PROF_DEV,2026-10-14,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN000904,ANNUAL,2026-10-14,2026-10-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007839,PROF_DEV,2026-10-14,2026-10-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
