employee_id,leave_record_type,leave_status_name,leave_type_code,leave_type_name,leave_reason_name,leave_start_date,leave_end_date,leave_hours,calendar_days,quality_flag,leave_family,rostered_shifts_in_leave,rostered_hours_in_leave,unit_of_shifts,shift_categories,position_name,rate_grouping,role_class,occupational_group,employee_overall_job_type,agreement_family,contract_hours,fte,terms_of_employment_description,position_entry_end_date,primary_roster_unit,roster_window_start,roster_window_end,al_remaining_hours,al_booked_hours,al_excess_flag,starts_inside_roster_window,lead_days_from_2026_09_19,contract_ends_before_leave_ends
SYN002987,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-06,2026-12-30,136.9,25,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,48.0,0.632,"ANF - RN, EN(MH) IND AGR",,SU0333,2026-07-13,2026-11-13,200.74679999999998,45.6,0,false,78,
SYN003323,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2026-12-06,2026-12-08,20.0,3,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L3,NURSE_SENIOR,NURSING,PERMANENT,ANF,32.0,0.421,"ANF - RN, EN(MH) IND AGR",,SU0369,2026-07-06,2026-11-03,56.0,0.0,0,false,78,
SYN008174,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-06,2026-12-10,30.08,5,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",2027-07-18,SU0114,2026-05-25,2026-09-25,109.340992,0.0,0,false,78,false
SYN004949,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-06,2026-12-09,37.91,4,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,80.0,1.053,"ANF - RN, EN(MH) IND AGR",,SU0363,2026-06-02,2026-09-04,42.575503,479.08678100000003,0,false,78,
SYN004692,Booked Leave,Future,PC,PROF DEV LV ACCRUING,PROF DEV LV ACCRUING,2026-12-06,2026-12-09,25.0,4,OK,PROF_DEV_STUDY,0,,,,Enrolled Nurse,ENROLLED NURSE,NURSE_EN,NURSING,PERMANENT,UWU_EN_AIN,70.0,0.921,EN NSE & NUR ASS (76),,SU0421,2026-07-13,2026-11-13,593.682092,8.001,1,false,78,
SYN001308,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-06,2026-12-20,59.87,15,OK,ANNUAL,0,,,,Surgery Resident Medical Officer,RESIDENT MEDICAL OFFICER,MED_JUNIOR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2029-01-21,SU0352,2026-06-22,2026-10-23,2.499,0.0,0,false,78,false
SYN002427,Booked Leave,Future,PD,PROF DEV LV NON-ACCRUE,PROF DEV LV NON-ACCRUE,2026-12-06,2026-12-09,22.8,4,OK,PROF_DEV_STUDY,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,76.0,1.0,"ANF - RN, EN(MH) IND AGR",,SU0404,2026-06-22,2026-10-23,40.0,0.0,0,false,78,
SYN006091,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-08,15.2,2,OK,ANNUAL,0,,,,Medical Registrar,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0139,2026-05-18,2026-09-18,636.278191,0.0,1,false,79,
SYN004756,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE HALF PAY,2026-12-07,2026-12-28,91.0,22,OK,ANNUAL,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L4,NURSE_SENIOR,NURSING,PERMANENT,ANF,76.0,1.0,"ANF - RN, EN(MH) IND AGR",,SU0310,2026-05-18,2026-09-18,163.369894,0.0,0,false,79,
SYN008948,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,80.0,14,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,FIXED TERM,ANF,80.0,1.053,"ANF - RN, EN(MH) IND AGR",2026-10-29,SU0430,2026-07-13,2026-10-23,32.7848,102.0,0,false,79,true
SYN004863,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-10,32.0,4,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",,SU0459,2026-07-13,2026-09-17,433.629949,83.52534,0,false,79,
SYN000461,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,76.0,14,OK,ANNUAL,0,,,,Physiotherapist,HSU PROF DIV L4,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,OTHER,38.0,0.5,HEALTH SERVICE UNION GENERAL AGREEMENT,2049-12-03,SU0059,2026-05-18,2026-09-18,145.164667,97.297527,0,false,79,false
SYN002354,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2027-01-10,200.0,35,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,54.0,0.711,"ANF - RN, EN(MH) IND AGR",,SU0100,2026-06-29,2026-10-30,3.123,0.0,0,false,79,
SYN009212,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,76.0,14,OK,ANNUAL,0,,,,Enrolled Nurse,ENROLLED NURSE GRADUATE,NURSE_EN,NURSING,FIXED TERM,UWU_EN_AIN,64.0,0.842,EN NSE & NUR ASS (76),2027-02-07,SU0400,2026-06-01,2026-10-02,144.231195,0.0,0,false,79,false
SYN007443,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,60.8,14,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,FIXED TERM,ANF,72.0,0.947,"ANF - RN, EN(MH) IND AGR",2027-02-21,SU0059,2026-06-15,2026-10-14,38.649537,100.221458,0,false,79,false
SYN007536,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,60.42,14,OK,ANNUAL,0,,,,Physiotherapist,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0115,2026-06-05,2026-10-02,171.883997,0.0,0,false,79,
SYN004791,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-23,85.19,17,OK,ANNUAL,0,,,,Assistant in Nursing,ASSISTANT IN NURSING,NURSE_AIN,NURSING,CASUAL,UWU_EN_AIN,0.0,0.0,EN NSE & NUR ASS (76),2027-06-13,SU0446,2026-05-18,2026-08-20,159.862683,166.887315,0,false,79,false
SYN002319,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,72.0,14,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,70.0,0.921,"ANF - RN, EN(MH) IND AGR",,SU0393,2026-06-30,2026-10-29,16.0,0.0,0,false,79,
SYN002954,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2027-01-07,151.99,32,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,80.0,1.053,"ANF - RN, EN(MH) IND AGR",,SU0120,2026-06-08,2026-10-08,97.645099,0.0,1,false,79,
SYN004830,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,68.4,14,OK,ANNUAL,0,,,,Anaesthetics Consultant Medical Officer,CONSULTANT,MED_SENIOR,MEDICAL,PERMANENT,AMA,40.0,0.5,MED PRAC (SNR FT) IND AGR,2027-01-03,SU0326,2026-05-18,2026-09-16,2.3438,0.0,0,false,79,false
SYN006421,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-13,30.0,7,OK,ANNUAL,0,,,,Other Medical Support Services Clinician,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,CASUAL,HSUWA,0.0,0.0,HSUWA PACTS IND AGMT,2027-07-04,SU0326,2026-05-25,2026-09-22,51.3618,0.0,0,false,79,false
SYN001783,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2027-01-10,120.19,35,OK,ANNUAL,0,,,,Orthotist,HSU GEN DIV L3,SUPPORT_OTHER,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0325,2026-05-18,2026-09-15,0.0,0.0,0,false,79,
SYN005903,Booked Leave,Future,PH,PUB/HOLIDAY ON A/L,PUBLIC HOLIDAY ON A/LEAVE,2026-12-07,2026-12-07,8.0,1,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Technical Clinician,HSU GEN DIV L3,SUPPORT_OTHER,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0084,2026-05-25,2026-08-28,272.130494,0.0,0,false,79,
SYN003805,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2026-12-07,2026-12-28,102.99,22,OK,LONG_SERVICE,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,56.0,0.737,"ANF - RN, EN(MH) IND AGR",,SU0325,2026-05-18,2026-09-18,120.0,0.0,1,false,79,
SYN001919,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-13,31.77,7,OK,ANNUAL,0,,,,Technical Clinician,HSU GEN DIV L6,SUPPORT_OTHER,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0014,2026-05-25,2026-09-24,80.3234,0.0,0,false,79,
SYN002920,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,55.89,14,OK,ANNUAL,0,,,,Occupational Therapist,HSU PROF DIV L2,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,15.2,0.2,HSUWA PACTS IND AGMT,,SU0028,2026-05-25,2026-09-25,529.280772,226.60392,1,false,79,
SYN001713,Booked Leave,Future,DL,MED PRACT AL ADDIT LVE,MED PRACT AL ADDIT LVE,2026-12-07,2026-12-13,24.0,7,OK,ANNUAL,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L7,NURSE_SENIOR,NURSING,PERMANENT,ANF,76.0,1.0,"ANF - RN, EN(MH) IND AGR",,SU0344,2026-07-06,2026-11-06,238.921098,0.0,0,false,79,
SYN006677,Booked Leave,Future,LW,LEAVE WITHOUT PAY,UNPAID MAT/PARENTAL LEAVE,2026-12-07,2027-05-23,364.8,168,OK,UNPAID,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",,SU0333,2026-07-09,2026-11-07,,,,false,79,
SYN007972,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2026-12-07,2026-12-07,8.0,1,OK,LONG_SERVICE,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,FIXED TERM,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",2027-03-07,SU0124,2026-07-06,2026-11-05,0.0,249.703433,0,false,79,false
SYN007866,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2026-12-07,2026-12-31,114.43,25,OK,LONG_SERVICE,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L7,NURSE_SENIOR,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",2027-06-20,SU0336,2026-06-22,2026-10-25,323.257199,0.0,0,false,79,false
SYN004212,Booked Leave,Future,PH,PUB/HOLIDAY ON A/L,PUBLIC HOLIDAY ON A/LEAVE,2026-12-07,2026-12-07,7.6,1,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Social Worker,HSU PROF DIV L2,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0288,2026-05-25,2026-09-24,85.0258,68.4,0,false,79,
SYN003890,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2026-12-07,2027-01-09,133.54,34,OK,LONG_SERVICE,0,,,,Medical Officer,SENIOR MEDICAL PRACTITIONER,MED_SENIOR,MEDICAL,PERMANENT,AMA,68.0,0.85,MED PRAC (SNR FT) IND AGR,,SU0094,2026-06-02,2026-09-04,138.06769599999998,0.0,1,false,79,
SYN008558,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-14,23.96,8,OK,ANNUAL,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L3,NURSE_SENIOR,NURSING,FIXED TERM,ANF,60.8,0.8,"ANF - RN, EN(MH) IND AGR",2026-12-13,SU0326,2026-06-01,2026-10-02,48.854799,0.0,0,false,79,true
SYN007428,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,64.0,14,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",2027-01-24,SU0379,2026-07-16,2026-11-10,126.864899,0.0,0,false,79,false
SYN000022,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2027-01-03,143.89,28,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,60.8,0.8,ANF-RN MIDWIFE ENROLD MNTL HLTH NRSE AGMT,2050-01-28,SU0279,2026-07-13,2026-11-13,50.0,0.0,0,false,79,false
SYN004364,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2026-12-07,2026-12-17,68.4,11,OK,LONG_SERVICE,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",,SU0100,2026-06-08,2026-10-09,250.629913,70.245982,0,false,79,
SYN003743,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2026-12-07,2026-12-09,30.0,3,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Medical Officer,HEALTH SERVICE MEDICAL PRACTITIONER,MED_SENIOR,MEDICAL,PERMANENT,AMA,64.0,0.8,MED PRAC (SNR FT) IND AGR,,SU0329,2026-06-01,2026-09-06,248.80943100000002,93.628761,0,false,79,
SYN006395,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-09,22.8,3,OK,ANNUAL,0,,,,Enrolled Nurse,ENROLLED NURSE,NURSE_EN,NURSING,PERMANENT,UWU_EN_AIN,80.0,1.053,EN NSE & NUR ASS (76),,SU0301,2026-07-13,2026-11-13,45.0,0.0,0,false,79,
SYN009016,Booked Leave,Future,PC,PROF DEV LV ACCRUING,PROF DEV LV ACCRUING,2026-12-07,2026-12-10,32.0,4,OK,PROF_DEV_STUDY,0,,,,Other Medical Support Services Clinician,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,CASUAL,HSUWA,0.0,0.0,HSUWA PACTS IND AGMT,2026-11-01,SU0020,2026-06-29,2026-10-29,396.585194,80.0,0,false,79,true
SYN005182,Booked Leave,Future,AD,ACCRUED DAY OFF,ADO,2026-12-07,2027-02-07,162.0,63,OK,ADO_TOIL_ONCALL,0,,,,Gastroenterology Consultant Medical Officer,CONSULTANT,MED_SENIOR,MEDICAL,CASUAL,AMA,0.0,0.0,MED PRAC (SNR FT) IND AGR,2027-01-28,SU0259,2026-07-13,2026-11-10,2.636,0.0,0,false,79,true
SYN009353,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2027-01-06,173.18,31,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,FIXED TERM,ANF,48.0,0.632,"ANF - RN, EN(MH) IND AGR",2027-02-10,SU0333,2026-06-15,2026-10-16,20.528624,15.706675,0,false,79,false
SYN006657,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-10,21.14,4,OK,ANNUAL,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L4,NURSE_SENIOR,NURSING,PERMANENT,ANF,45.6,0.6,"ANF - RN, EN(MH) IND AGR",,SU0069,2026-06-01,2026-09-03,222.7328,0.0,0,false,79,
SYN003864,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2026-12-07,2026-12-17,68.4,11,OK,LONG_SERVICE,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,45.6,0.6,"ANF - RN, EN(MH) IND AGR",,SU0338,2026-06-08,2026-10-11,8.7648,88.64284,0,false,79,
SYN004914,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2027-01-17,171.0,42,OK,ANNUAL,0,,,,Pharmacy Technician,HSU GEN DIV L3,SUPPORT_OTHER,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0045,2026-06-18,2026-10-16,0.0,120.0,0,false,79,
SYN008846,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-21,83.6,15,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",2026-10-18,SU0301,2026-07-13,2026-11-13,22.0444,0.0,0,false,79,true
SYN002661,Booked Leave,Future,LW,LEAVE WITHOUT PAY,UNPAID MAT/PARENTAL LEAVE,2026-12-07,2027-04-04,472.0,119,OK,UNPAID,0,,,,Medical Officer,PATHOLOGIST,MED_SENIOR,MEDICAL,PERMANENT,AMA,8.0,0.1,PATHOLOGISTS PRIVPRAC(80),2026-11-23,SU0349,2026-06-02,2026-10-02,,,,false,79,true
SYN006838,Booked Leave,Future,DL,MED PRACT AL ADDIT LVE,MED PRACT AL ADDIT LVE,2026-12-07,2026-12-07,8.0,1,OK,ANNUAL,0,,,,Pharmacy Technician,HSU GEN DIV L3,SUPPORT_OTHER,MEDICAL SUPPORT,FIXED TERM,HSUWA,30.4,0.4,HSUWA PACTS IND AGMT,2027-02-21,SU0395,2026-06-22,2026-10-16,112.0,266.0,0,false,79,false
SYN007501,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-13,22.8,7,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",,SU0355,2026-05-27,2026-09-23,4.373,0.0,0,false,79,
SYN002980,Booked Leave,Future,AD,ACCRUED DAY OFF,ADO,2026-12-07,2026-12-08,15.2,2,OK,ADO_TOIL_ONCALL,0,,,,Occupational Therapist,HSU GEN DIV L3,SUPPORT_OTHER,MEDICAL SUPPORT,PERMANENT,HSUWA,45.6,0.6,HSUWA PACTS IND AGMT,,SU0408,2026-06-29,2026-10-30,56.0,0.0,0,false,79,
SYN004675,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2026-12-07,2027-01-03,64.0,28,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Occupational Therapist,HSU PROF DIV L2,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,45.6,0.6,HSUWA PACTS IND AGMT,,SU0376,2026-07-01,2026-10-21,12.037299,0.0,0,false,79,
SYN001091,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,74.74,14,OK,ANNUAL,0,,,,Medical Registrar,REGISTRAR,MED_REGISTRAR,MEDICAL,FIXED TERM,AMA,60.0,0.75,MED PRACT (DIT) IND AGR,2027-01-17,SU0384,2026-06-01,2026-09-18,412.904,80.0,1,false,79,false
SYN009571,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,48.0,14,OK,ANNUAL,0,,,,Technical Clinician,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,CASUAL,HSUWA,0.0,0.0,HSUWA PACTS IND AGMT,2026-12-06,SU0100,2026-07-02,2026-10-30,2.499,0.0,0,false,79,true
SYN005911,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-27,96.13,21,OK,ANNUAL,0,,,,Pharmacist,HSU PROF DIV L2,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,2026-12-20,SU0091,2026-06-01,2026-10-01,39.216,0.0,0,false,79,true
SYN002728,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE HALF PAY,2026-12-07,2026-12-13,30.51,7,OK,ANNUAL,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L4,NURSE_SENIOR,NURSING,PERMANENT,ANF,76.0,1.0,"ANF - RN, EN(MH) IND AGR",2026-10-25,SU0059,2026-05-18,2026-09-18,2.811,0.0,0,false,79,true
SYN002589,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2026-12-07,2026-12-09,16.0,3,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,18.0,0.237,"ANF - RN, EN(MH) IND AGR",2027-01-03,SU0038,2026-06-17,2026-10-16,100.499999,0.0,1,false,79,false
SYN001388,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-13,15.2,7,OK,ANNUAL,0,,,,Medical Registrar,REGISTRAR,MED_REGISTRAR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2027-01-03,SU0321,2026-05-18,2026-09-15,15.333,0.0,0,false,79,false
SYN009336,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,48.0,14,OK,ANNUAL,0,,,,Cardiology Consultant Medical Officer,CONSULTANT,MED_SENIOR,MEDICAL,CASUAL,AMA,0.0,0.0,MED PRAC (SNR FT) IND AGR,2026-11-01,SU0344,2026-05-18,2026-09-18,339.211991,0.0,0,false,79,true
SYN006956,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-17,47.5,11,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",,SU0363,2026-06-01,2026-09-06,0.0,81.916393,0,false,79,
SYN008046,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-13,40.0,7,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",,SU0447,2026-07-20,2026-09-04,215.7791,0.0,0,false,79,
SYN003761,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-10,24.04,4,OK,ANNUAL,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L4,NURSE_SENIOR,NURSING,PERMANENT,ANF,76.0,1.0,"ANF - RN, EN(MH) IND AGR",,SU0125,2026-05-18,2026-09-17,52.433899,0.0,0,false,79,
SYN005108,Booked Leave,Future,PH,PUB/HOLIDAY ON A/L,PUBLIC HOLIDAY ON A/LEAVE,2026-12-07,2026-12-07,10.0,1,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Pharmacist,HSU PROF DIV L2,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0329,2026-05-26,2026-08-27,315.09482199999997,31.428969,0,false,79,
SYN008266,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-11,40.0,5,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",,SU0069,2026-06-08,2026-10-09,0.0,309.6,0,false,79,
SYN002350,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-10,30.4,4,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,76.0,1.0,"ANF - RN, EN(MH) IND AGR",,SU0115,2026-06-02,2026-09-25,34.500863,40.879937,0,false,79,
SYN006123,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2026-12-07,2026-12-13,26.72,7,OK,LONG_SERVICE,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",2027-09-12,SU0377,2026-06-22,2026-10-22,82.242299,0.0,0,false,79,false
SYN004119,Booked Leave,Future,PL,PAID PARENTAL LEAVE,PARENTAL ORD HRS HALFPAY,2026-12-07,2027-06-20,672.0,196,OK,PARENTAL,0,,,,Pharmacist,HSU PROF DIV L2,ALLIED_PROF,MEDICAL SUPPORT,CASUAL,HSUWA,0.0,0.0,HSUWA PACTS IND AGMT,,SU0415,2026-07-15,2026-11-11,4.373,0.0,0,false,79,
SYN001171,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-18,64.0,12,OK,ANNUAL,0,,,,Resident Medical Officer,RESIDENT MEDICAL OFFICER,MED_JUNIOR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2026-12-20,SU0038,2026-05-25,2026-09-22,87.3316,0.0,0,false,79,false
SYN009130,Booked Leave,Future,PA,PDL RESERVED ANF&ENA,PDL PRESERVE ANF&ENA,2026-12-07,2026-12-07,8.0,1,OK,PROF_DEV_STUDY,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,FIXED TERM,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",2027-04-29,SU0045,2026-07-13,2026-11-13,8.561932,35.715864,0,false,79,false
SYN004392,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2026-12-07,2026-12-20,80.0,14,OK,ANNUAL,0,,,,Anaesthetics Consultant Medical Officer,CONSULTANT,MED_SENIOR,MEDICAL,PERMANENT,AMA,40.0,0.5,MED PRAC (SNR FT) IND AGR,,SU0088,2026-06-15,2026-10-16,52.791845,292.741453,0,false,79,
